adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
True,,,0,[],,484149,tt0080460,en,Bon Appétit,"Faith is a struggling cateress trying to support herself and her loser boyfriend, Al. At a social function she overhears a friendly wager offered by a socialite. The wager is $250,000 to whomever can have intimate sex with the world's top 10 male lovers within fifty days. Faith accepts the challenge, but discovers complications as she and her official ""witness"" spend such a long time traveling the globe together.",0.6,/ovHVIRojy0TLELxfdXzeAVEG3zR.jpg,"[{'id': 96796, 'logo_path': None, 'name': 'Mature Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1980-10-30,0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Bon Appétit,False,0.0,0,,,,
False,,,0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 99, 'name': 'Documentary'}]",https://phfilms.com/films/a-stravinsky-portrait/,484157,tt0268660,en,A Stravinsky Portrait,"This documentary follows composer and conductor Igor Stavinsky at his home in California, in London, and in Hamburg where he conducts an orchestra rehearsal. Includes conversations with a variety of friends and musical collaborators. Includes footage of Stravinsky and Balanchine discussing the Variations (in memoriam Aldous Huxley) and rehearsing their ballet Apollo with Suzanne Farrell.",1.652,/jfUcNfbyb8ilRAa4NHLDZbPoPVU.jpg,"[{'id': 7201, 'logo_path': '/ljV8ZT3CIYCEIEDlTyBliXJVCZr.png', 'name': 'NDR', 'origin_country': 'DE'}, {'id': 91189, 'logo_path': None, 'name': 'PENNEBAKER-LEACOCK, INC', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1967-05-16,0,55.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,A Stravinsky Portrait,False,7.0,1,,,,
False,,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,484160,tt4329480,en,Make/Real,"A surreal montage of science fiction films about the public image oft he robot, collected for the exhibition ""Robot Dreams"" at the Kunsthaus Graz and the Museum Tinguely, Basel.",0.6,/frF23KAVP1vH1qMBtz5LuwKFNHn.jpg,[],"[{'iso_3166_1': 'AT', 'name': 'Austria'}]",2010-06-08,0,5.0,[],Released,,Make/Real,False,5.0,2,,,,
False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,484161,tt0018382,en,The Shamrock and the Rose,Two people from different religions fall deeply in love.,0.6,/6PhqEv8AazoWOPQvUlp16Fw053x.jpg,"[{'id': 48490, 'logo_path': None, 'name': 'Chadwick Pictures Corporation', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1927-04-14,0,60.0,[],Released,,The Shamrock and the Rose,False,5.5,2,,,,
True,,,0,[],,484167,tt0398121,en,In Your Mouth and on Your Face,The demented Darkko makes his mark in the POV blowjob world. Multiple cocks invade the mouths of gorgeous girls as their throats are plunged and their faces glazed with appreciation. Almost as good as being there. Check it out!,0.6,/lNZQgguQJth1Y1P55h6Oen1Sy7M.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-10-31,0,113.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,In Your Mouth and on Your Face,False,0.0,0,,,,
True,,,0,[],,484170,tt0492643,en,In Your Mouth and on Your Face 2,An all-star cast of oral magicians will relieve you of that extra bit of man chowder as you spill it all over their sexy faces and into their waiting mouths. 10 scenes of oral intensity will leave you spent but yearning for more.,0.6,/fQApfn67oimxHM8gchUkCp4yA66.jpg,"[{'id': 6122, 'logo_path': '/z8mLqPJLnGl7Ebzw1i43cfYDLqt.png', 'name': 'New Sensations', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-07-21,0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,In Your Mouth and on Your Face 2,False,0.0,0,,,,
False,,,0,"[{'id': 18, 'name': 'Drama'}]",,484177,tt0085836,en,The Devil's Lieutenant,,0.6,,[],"[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1984-01-11,0,0.0,[],Released,,The Devil's Lieutenant,False,0.0,0,,,,
False,,,0,"[{'id': 99, 'name': 'Documentary'}]",,484184,tt1742599,en,Face to Face: Bernardo Bertolucci,"Italian film director Bernardo Bertolucci is interviewed on the British television series about his film ""The Last Emperor"".",0.6,,"[{'id': 3324, 'logo_path': '/16fY7pucCzn7WSOYxOGRHlAayL3.png', 'name': 'BBC', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1989-09-26,0,30.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Face to Face: Bernardo Bertolucci,False,0.0,0,,,,
False,,,0,[],,484188,tt4726074,en,Lithgow Saint,"Alice Eve and Jason Isaacs lock horns whilst exploring the dynamic between a penetrative, fictional, male talk show host - Lithgow Saint - and the female interviewee - actor Amelia Adams.",0.6,/ctn7MLR3bKV0Gw0JNXEuJ8rC15z.jpg,[],[],2015-09-14,0,11.0,[],Released,,Lithgow Saint,False,0.0,0,,,,
False,/raQdfb8ORIgZPzO2F1vglX1hQZ4.jpg,,2000,"[{'id': 35, 'name': 'Comedy'}]",,484189,tt1316035,en,Bend & Break,"A group of twenty-somethings struggle through the misguided awkwardness that comes with early romance. Bryce meets a French girl one day in the city. Jules runs into an old flame he has secretly been in love with for years. Blake realizes that his friend's sister is suddenly ""all grown up"" and these young men are forced to come to grips with the unknown... women.",0.6,/cso2s5OBUhF5Jsjl2nPQteosnIL.jpg,"[{'id': 96774, 'logo_path': None, 'name': 'Big Idea Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2008-05-02,0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy about nothing in particular.,Bend & Break,False,6.0,1,,,,
False,,,0,[],,484190,tt0134937,en,Roamin' Thru The Roses,Musical short showcasing Jarrett and Nearing,0.6,,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1933-11-11,0,,[],Released,,Roamin' Thru The Roses,False,0.0,0,,,,
False,,,0,[],,484191,tt0257384,en,Allari Premikudu,"Kittu always bets for money with Chandram. Once there bet is that Kittu makes Bhavani, Jhansi and Jogeshwari Devi fall for him and he agrees to that.",0.6,/12KfHhX9Nq8UcGqUwXcHPKvlYPs.jpg,[],[],,0,147.0,[],Released,,Allari Premikudu,False,0.0,0,,,,
