,original_language,release_date,runtime,title,Genre,Year,Ratings,Rated,general_rating,real_budget,real_profit
699,en,2008-10-31,106.0,Quantum of Solace,"Action, Adventure, Thriller",2008,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",PG-13,6.2333333333333325,233259174.27996823,454366107.73456013
700,en,2015-10-15,96.0,Momentum,"Action, Crime, Thriller",2015,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",Not Rated,4.333333333333333,21188944.25294388,-21047686.037187204
701,no,2017-12-25,136.0,The 12th Man,"Drama, History, Thriller, War",2017,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Metacritic', 'Value': '70/100'}]",Unrated,7.233333333333334,7996973.240625001,1803822.5041000312
702,en,2014-08-21,106.0,If I Stay,"Drama, Fantasy, Music, Romance, Sci-Fi",2014,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",PG-13,6.233333333333333,11667752.26412544,71995168.46276444
703,en,2015-11-20,122.0,In the Heart of the Sea,"Action, Adventure, Biography, Drama, History",2015,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",PG-13,6.1000000000000005,105944721.26471941,-6440635.9919077605
704,en,2006-01-12,106.0,Underworld: Evolution,"Action, Fantasy, Thriller",2006,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",R,5.6,62278521.82539683,76573327.13239583
705,en,2010-08-03,103.0,The Expendables,"Action, Adventure, Thriller",2010,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",R,5.733333333333333,92125692.482665,223946496.4328338
706,en,2011-03-08,105.0,Limitless,"Sci-Fi, Thriller",2011,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",PG-13,6.833333333333334,30141011.563134894,150536999.34953475
707,en,1999-07-16,159.0,Eyes Wide Shut,"Drama, Mystery, Thriller",1999,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",R,7.2,97970918.36734694,146340227.89469385
708,en,2018-05-30,100.0,Tag,"Action, Comedy",2018,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",R,6.266666666666667,28000000.0,47100000.0
709,en,2006-10-22,85.0,Flushed Away,"Animation, Adventure, Comedy, Family, Fantasy, Romance",2006,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",PG,6.7333333333333325,185589995.03968254,36271023.566815495
710,pt,2002-02-05,130.0,City of God,"Crime, Drama",2002,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",R,8.3,4606187.326292384,38164034.682545856
711,en,2015-05-20,93.0,Poltergeist,"Horror, Thriller",2015,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",PG-13,4.933333333333334,37080652.44265179,64030864.28128785
712,en,2013-09-13,111.0,The Family,"Comedy, Crime, Thriller",2013,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",R,5.6,32337341.22606318,7431363.543808516
713,en,2004-12-09,125.0,Ocean's Twelve,"Crime, Thriller",2004,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",PG-13,6.266666666666666,146224298.5706723,335975955.0977237
715,en,2005-04-01,124.0,Sin City,"Crime, Thriller",2005,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",R,7.6,51430005.120327696,152662024.26390165
716,en,2013-03-26,110.0,G.I. Joe: Retaliation,"Action, Adventure, Sci-Fi, Thriller",2013,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",PG-13,5.166666666666666,140128478.6462738,260721191.20587063
717,en,2005-03-04,95.0,The Pacifier,"Action, Comedy, Drama, Family",2005,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",PG,4.866666666666666,72002007.16845877,183395371.28968763
718,en,2009-03-11,102.0,17 Again,"Comedy, Drama, Fantasy, Romance, Sport",2009,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",PG-13,5.800000000000001,23409202.14228781,136086442.41287982
719,en,2017-01-19,116.0,The Post,Drama,2017,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",PG-13,7.5,51221238.5770235,132939056.58440354
720,en,2015-07-29,108.0,The Little Prince,"Animation, Adventure, Drama, Family, Fantasy",2015,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",PG,7.433333333333334,67804621.60942042,35566967.23758212
721,en,2008-05-21,122.0,Indiana Jones and the Kingdom of the Crystal Skull,"Action, Adventure",2008,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",PG-13,6.166666666666666,215764736.2089706,701685621.3732786
722,en,2016-01-21,110.0,How to Be Single,"Comedy, Drama, Romance",2016,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",R,5.800000000000001,39757448.741078384,77781800.19287354
723,en,2013-07-03,149.0,The Lone Ranger,"Action, Adventure, Western",2013,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",PG-13,5.366666666666667,274867400.42153704,-178620790.8310547
724,en,2001-06-11,100.0,Lara Croft: Tomb Raider,"Action, Adventure, Fantasy, Thriller",2001,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",PG-13,5.0,163056493.5064935,226440579.3189159
725,en,2017-06-01,89.0,Captain Underpants: The First Epic Movie,"Animation, Action, Comedy, Family",2017,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",PG,6.433333333333334,38928141.31853786,89421474.87414327
726,en,2000-12-22,143.0,Cast Away,"Adventure, Drama, Romance",2000,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",PG-13,7.566666666666666,131240592.33449478,495261372.13236934
727,en,2010-12-03,108.0,Black Swan,"Drama, Thriller",2010,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",R,7.833333333333333,14970425.028433062,364354863.59890115
728,en,1983-08-10,93.0,Cujo,"Horror, Thriller",1983,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",R,5.933333333333334,12605773.092369478,40842704.81927711
729,en,2011-10-12,103.0,The Thing,"Horror, Mystery, Sci-Fi",2011,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",R,5.7666666666666675,39071681.6559156,-3901266.108993992
730,en,2002-09-17,150.0,The Pianist,"Biography, Drama, Music, War",2002,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",R,8.466666666666667,48853501.94552529,118745523.02800998
731,en,2009-05-20,105.0,Night at the Museum: Battle of the Smithsonian,"Adventure, Comedy, Family, Fantasy",2009,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",PG,5.433333333333334,175569016.06715858,307955275.92065704
732,en,2009-10-23,109.0,Cirque du Freak: The Vampire's Assistant,"Action, Adventure, Fantasy, Thriller",2009,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",PG-13,5.266666666666667,46818404.28457562,-13846928.148538481
733,en,1977-06-17,118.0,Exorcist II: The Heretic,Horror,1977,"[{'Source': 'Internet Movie Database', 'Value': '3.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",R,4.1,58011518.15181518,69403082.51145214
734,en,2016-01-14,102.0,Ride Along 2,"Action, Comedy, Crime",2016,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",PG-13,5.1,41849946.043240406,88750464.93982258
735,en,2013-08-07,110.0,We're the Millers,"Comedy, Crime",2013,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",R,6.066666666666666,39882720.845477924,251147010.99229902
736,en,2014-01-22,92.0,"I, Frankenstein","Action, Fantasy, Sci-Fi",2014,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",PG-13,4.466666666666667,68945808.83346851,12517566.636054501
737,en,2011-06-17,100.0,Drive,"Crime, Drama",2011,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",R,7.733333333333333,16745006.42396383,70390229.97912769
738,en,1994-07-18,107.0,The Next Karate Kid,"Action, Drama, Family, Romance, Sport",1994,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",PG,4.466666666666667,20332550.60728745,6484362.154439945
741,en,2000-09-13,129.0,Men of Honor,"Biography, Drama",2000,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",R,6.733333333333333,120075656.20769455,-48892349.85308942
742,en,1990-05-25,119.0,Back to the Future Part III,"Adventure, Comedy, Sci-Fi, Western",1990,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",PG,6.766666666666667,76849885.23335885,392948032.01515687
744,en,2006-10-19,130.0,The Prestige,"Drama, Mystery, Sci-Fi, Thriller",2006,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",PG-13,7.766666666666666,49822817.46031746,86786753.10653275
745,en,2017-10-11,94.0,The Ritual,"Horror, Mystery, Thriller",2017,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",TV-MA,6.033333333333333,10244247.715404699,-8414648.635203164
746,en,2016-02-04,108.0,Pride and Prejudice and Zombies,"Action, Comedy, Fantasy, Horror, Romance",2016,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",PG-13,5.433333333333334,29294962.230268285,-12163343.64791027
747,en,1994-12-16,107.0,Dumb and Dumber,Comedy,1994,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",PG-13,6.0,27110067.47638327,391868187.17286104
748,en,2018-10-25,107.0,Replicas,"Drama, Sci-Fi, Thriller",2018,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '19/100'}]",PG-13,4.466666666666667,30000000.0,-21900000.0
749,en,2018-03-14,102.0,Blockers,Comedy,2018,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",R,6.466666666666667,21000000.0,73017294.0
751,en,2011-03-30,95.0,Hop,"Animation, Adventure, Comedy, Family, Fantasy",2011,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",PG,5.066666666666666,70329026.98064809,135024724.57582277
752,en,1979-04-12,91.0,Mad Max,"Action, Adventure, Sci-Fi, Thriller",1979,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",R,6.966666666666667,1037632.2314049588,29301893.732768595
754,en,2016-12-25,129.0,Live by Night,"Action, Crime, Drama, Thriller",2016,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",R,5.833333333333334,112994854.3167491,-89267446.73953259
755,en,2011-06-08,112.0,Super 8,"Mystery, Sci-Fi, Thriller",2011,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",PG-13,6.966666666666667,55816688.07987943,234537242.34793434
756,en,1989-06-16,108.0,Ghostbusters II,"Action, Comedy, Fantasy, Sci-Fi",1989,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",PG,6.2333333333333325,74927088.70967741,361259415.1206936
757,hi,2010-02-11,165.0,My Name Is Khan,Drama,2010,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",PG-13,7.033333333333333,13818853.87239975,34944841.295447044
758,en,1987-03-13,84.0,Evil Dead II,"Comedy, Horror",1987,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",R,7.533333333333333,7957616.197183099,5134970.155880282
759,en,2014-02-06,100.0,The Lego Movie,"Animation, Action, Adventure, Comedy, Family, Fantasy",2014,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",PG,7.800000000000001,63642285.077047855,433998690.04310286
760,en,2015-04-16,94.0,Paul Blart: Mall Cop 2,"Action, Comedy, Crime, Family",2015,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '13/100'}]",PG,3.6333333333333337,40258994.08059338,73734604.04483223
762,en,2015-09-09,132.0,Legend,"Biography, Crime, Drama, Thriller",2015,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",R,6.4,26486180.316179853,19041438.39622474
763,en,2007-08-31,109.0,Halloween,Horror,2007,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",R,5.666666666666666,18166145.78811818,79027467.06483006
764,en,1992-05-15,118.0,Lethal Weapon 3,"Action, Crime, Thriller",1992,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",R,5.8,62642516.03706343,513188122.2408338
765,en,2018-12-14,116.0,The Mule,"Crime, Drama, Thriller",2018,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",R,6.533333333333333,50000000.0,124804407.0
766,en,2012-06-28,93.0,Katy Perry: Part of Me,"Documentary, Music",2012,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",PG,6.133333333333334,13124402.205632553,22669075.586870737
767,en,2008-08-15,110.0,Mirrors,"Horror, Mystery",2008,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",R,5.300000000000001,40820355.49899444,43661964.245611995
768,en,2000-06-09,118.0,Gone in Sixty Seconds,"Action, Crime, Thriller",2000,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",PG-13,5.466666666666667,131240592.33449478,214654632.37510455
769,en,2010-09-23,101.0,The Grace Card,Drama,2010,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",PG-13,5.933333333333334,230314.2312066625,2413385.673547162
770,en,1984-06-08,107.0,Ghostbusters,"Action, Comedy, Fantasy, Sci-Fi",1984,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",PG,7.433333333333334,72504427.33397497,643900878.234947
772,en,1995-06-16,121.0,Batman Forever,"Action, Adventure",1995,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",PG-13,5.3,164768372.70341206,389725221.53811026
773,en,2015-08-19,97.0,Sinister 2,"Horror, Mystery, Thriller",2015,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",R,4.766666666666667,10594472.12647194,45904947.19387217
774,en,2005-09-16,122.0,Lord of War,"Action, Crime, Drama",2005,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",R,7.033333333333333,64287506.400409624,29079898.076169997
775,en,2004-12-08,123.0,Blade: Trinity,"Action, Adventure, Fantasy, Horror, Sci-Fi",2004,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",R,5.2,86405267.33721545,84950157.43865538
776,en,2007-11-21,126.0,The Mist,"Horror, Sci-Fi, Thriller",2007,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",R,6.566666666666666,21799374.945741817,47348472.48666453
777,en,2014-08-06,89.0,Into the Storm,"Action, Adventure, Drama, Thriller",2014,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",PG-13,5.4,53035237.56420655,117316272.67824921
778,en,2016-03-10,104.0,10 Cloverfield Lane,"Action, Drama, Horror, Mystery, Sci-Fi, Thriller",2016,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",PG-13,7.2666666666666675,15693729.766215151,97600792.13542522
