,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,imdb_id,budget,0,Metascore,imdbRating,imdbVotes,BoxOffice
1173,FALSE,/hcz6GNtRRy4KttZvLswohHrPZzg.jpg,"[16, 35, 27]",337719,es,Pos eso,"Trini is the most famous flamingo dancer in the world and she has an envious life. Everyone loves her dancing, but when a seemingly innocuous domestic accident takes her husband's life, a deep depression falls over Trini forcing her to quit the stage. Damien's behaviour, her 8-year-old son, becomes uncontrollably forcing Trini to call upon doctor after doctor to provide relief. When no answers can be found, there is left only one possible explanation - Damien has been possessed by a dark spirit! Trini begins a desperate quest to repair her shattered family. This search eventually leads to a defrocked priest called Father Lenin whose own severe spiritual crisis may not bode well for what lays ahead. With no where to turn and all other hopes to save her shattered family exhausted, Trini must place her faith in a man whose faith is... questionable!",32.157,/dgJfPjbFx9a40e2ugI0ZyxeHZp8.jpg,4/30/2015,Possessed,FALSE,5.6,12,tt3740416,0,0,74,7.7,"366,186","$108,638,745 "
1174,FALSE,/5K0fgMaJSdEvqSsS8e3Ez4TpvXR.jpg,"[9648, 53, 27]",439015,en,Slender Man,"In a small town in Massachusetts, four high school girls perform a ritual in an attempt to debunk the lore of Slender Man. When one of the girls goes mysteriously missing, they begin to suspect that she is, in fact, his latest victim.",31.508,/huSncs4RyvQDBmHjBBYHSBYJbSJ.jpg,8/10/2018,Slender Man,FALSE,4.3,1351,tt5690360,11817275,10000000,48,6.2,"179,011","$80,238,724 "
1175,FALSE,/k6M81b8ckGgLLOF8gKNKe4XcgfT.jpg,"[28, 18]",658009,zh,宗师叶问,Ip Man’s promising career as a Policeman is ruined after he is framed for murder and targeted by a mob boss’s daughter.,30.745,/vkfdePw5VLa3GP5MqBBObyws5yH.jpg,12/23/2019,Ip Man: Kung Fu Master,FALSE,7.3,64,tt12567246,0,0,46,6.8,"373,445","$242,829,261 "
1176,FALSE,/kdrLxbTG0qCTbeAvzCUXBhPVONg.jpg,"[27, 53, 80]",663,en,Saw IV,"Jigsaw and his apprentice Amanda are dead. Now, upon the news of Detective Kerry's murder, two seasoned FBI profilers, Agent Strahm and Agent Perez, arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However, when SWAT Commander Rigg is abducted and thrust into a game, the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend...or face the deadly consequences.",34.137,/obMbqhbkPIsdffNkEV97AE5D5ng.jpg,10/25/2007,Saw IV,FALSE,6.2,2543,tt0890870,139352633,10000000,36,5.6,"129,208","$86,208,010 "
1177,FALSE,/Lu25sPsiDL2TcDR2nC2xKxch7c.jpg,[99],776142,en,"Crack: Cocaine, Corruption & Conspiracy","A cheap, powerful drug emerges during a recession, igniting a moral panic fueled by racism.  Explore the complex history of crack in the 1980s.",33.552,/vVKWtkgwCd34wT10v0Bwg1NYYcc.jpg,1/11/2021,"Crack: Cocaine, Corruption & Conspiracy",FALSE,7.3,27,tt13649700,0,0,59,6.8,"63,054","$111,506,430 "
1178,FALSE,/rtpwL5lFYg1SF0glIrlf8oZDzpb.jpg,"[12, 28, 53, 80]",10764,en,Quantum of Solace,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",24.637,/5BzOOL7zknsZSUeJwSa9kGuzHCR.jpg,10/31/2008,Quantum of Solace,FALSE,6.3,5806,tt0830515,589580482,200000000,73,7.8,"8,977","$172,147 "
1179,FALSE,/9tjIgkkbajG2zMI4Yk21hpttXv0.jpg,"[28, 16, 12, 878]",14609,en,Ultimate Avengers: The Movie,"When a nuclear missile was fired at Washington in 1945, Captain America managed to detonate it in the upper atmosphere. But then he fell miles into the icy depths of the North Atlantic, where he remained lost for over sixty years. But now, with the world facing the very same evil, Captain America must rise again as our last hope for survival.",31.285,/iMCkGHVrYRdqKROPRPmVaJVSlg3.jpg,2/21/2006,Ultimate Avengers: The Movie,FALSE,6.7,238,tt0491703,6700000,0,49,6.2,"344,551","$193,735,288 "
1180,FALSE,/f9hyGt6APtZM8eM5omvdEfSBpg6.jpg,"[28, 18, 36]",365222,cn,葉問3,"When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.",33.244,/RTt4lgyTDI8JHMGbZGDDbcZmkM.jpg,12/19/2015,Ip Man 3,FALSE,6.9,1107,tt2888046,156844753,36000000,77,6,"17,059","$1,047,083 "
1181,FALSE,/mReQOInw7jOOstY6Y9HLUvlXMXD.jpg,"[28, 36, 10752]",855,en,Black Hawk Down,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",24.434,/7fU5dSqKRL4XHeEUz62rCKBfYok.jpg,12/28/2001,Black Hawk Down,FALSE,7.3,4000,tt0265086,172989651,92000000,16,5,"60,492","$17,529,157 "
1182,FALSE,/vZh2ZoBMyAiH8vYGqadyMBX50Gc.jpg,"[14, 35]",310,en,Bruce Almighty,"Bruce Nolan toils as a 'human interest' television reporter in Buffalo, N.Y., but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God—and the Almighty responds, endowing Bruce with all of His divine powers.",31.875,/nF9hly6Dk2pcQFSnuxugI34RpCC.jpg,5/23/2003,Bruce Almighty,FALSE,6.7,8299,tt0315327,484592874,80000000,47,7.7,"330,778","$77,911,774 "
1183,FALSE,/xrq3xdDCO6o25Q9I13LJYOGVryI.jpg,[35],100042,en,Dumb and Dumber To,"20 years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption.",31.472,/mktwkMjmoR83eXNakk0M2nh1cty.jpg,11/12/2014,Dumb and Dumber To,FALSE,5.5,2408,tt2096672,169837010,40000000,63,5.4,"1,399","$706,153 "
1184,FALSE,/lkBwfDDgLw1giIdmJCbVObkTzFr.jpg,"[16, 12, 10751]",82703,en,Mr. Peabody & Sherman,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-machine is stolen and moments in history begin to be changed.",24.278,/zfM3kcF6IiHkM84JsMFYAnKnEuh.jpg,2/7/2014,Mr. Peabody & Sherman,FALSE,6.7,1803,tt0864835,272912430,145000000,87,7.7,"584,469","$42,340,598 "
1185,FALSE,/iepqCJMc5MIVrHbkMbkxppSithj.jpg,"[16, 28, 12]",166076,en,Superman: Unbound,"Superman and Supergirl take on the cybernetic being known as Brainiac, who boasts that he possesses ""the knowledge and strength of 10,000 worlds.""",28.475,/y2EAbLr5sykeQ59ZplLNPSMBk4b.jpg,4/23/2013,Superman: Unbound,FALSE,6.6,247,tt2617456,2915767,0,34,5.6,"30,027","$20,783,704 "
1186,FALSE,/uF1yztPWLKU3CcdlaUWEHovoeQo.jpg,"[18, 16, 10749, 10752, 36]",378108,ja,この世界の片隅に,"Japan, 1943, during World War II. Young Suzu leaves her village near Hiroshima to marry and live with her in-laws in Kure, a military harbor. Her creativity to overcome deprivation quickly makes her indispensable at home. Inhabited by an ancestral wisdom, Suzu impregnates the simple gestures of everyday life with poetry and beauty. The many hardships, the loss of loved ones, the frequent air raids of the enemy, nothing alters her enthusiasm…",29.528,/9Z4H4M2F8OQTB04YC1Opds8MFBb.jpg,11/12/2016,In This Corner of the World,FALSE,8.1,368,tt4769824,19496308,0,48,6.4,"26,271","$26,098,824 "
1187,FALSE,/c2zuk9304sz6LQLNDNPNGOmNCtv.jpg,"[28, 12, 35, 878]",608,en,Men in Black II,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",27.768,/enA22EPyzc2WQ1VVyY7zxresQQr.jpg,7/3/2002,Men in Black II,FALSE,6.3,7568,tt0120912,441818803,140000000,83,6.9,"205,507","$25,138,705 "
1188,FALSE,/18obSIvUbJjHBLAdDdAABkKl9Xf.jpg,"[878, 27]",515454,en,Come True,"High school student Sarah is at her lowest point when she runs away from home and finds herself with no one to rely on and struggling with recurring nightmares. She chances upon a university sleep study that offers the promise of safety and money, and which also brings her an unexpected friend and confidant in the overseeing scientist Jeremy. But there’s something curious about proceedings, and being under observation seems to make Sarah’s disturbing dreams even worse. As the darkness begins to close in, it’s soon clear that Sarah has unknowingly become the conduit to a horrifying new discovery…",29.152,/qIi2AEAvavVP9DySExT5CYN0ocy.jpg,3/12/2021,Come True,FALSE,6.4,23,tt7026488,0,0,52,6.7,"200,980","$82,348,319 "
1189,FALSE,/lITyO4KDUIg7AujFKC3uCZMMskz.jpg,"[28, 18, 53]",9509,en,Man on Fire,"Jaded ex-CIA operative John Creasy reluctantly accepts a job as the bodyguard for a 10-year-old girl in Mexico City. They clash at first, but eventually bond, and when she's kidnapped he's consumed by fury and will stop at nothing to save her life.",31.911,/cof6mmp87h34bSy3y0p7CVaINtw.jpg,4/23/2004,Man on Fire,FALSE,7.4,3484,tt0328107,130293714,70000000,77,7.3,"243,130","$486,295,561 "
1190,FALSE,/pDqwUJJSaHIv2sxyRYfmYBFeU9C.jpg,"[18, 35]",194662,en,Birdman or (The Unexpected Virtue of Ignorance),"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",26.758,/lvWL5ZRlYFh7M7fOvYswcRqyprI.jpg,8/27/2014,Birdman or (The Unexpected Virtue of Ignorance),FALSE,7.5,10323,tt2562232,103215094,18000000,11,3.5,"66,185","$32,015,787 "
1191,FALSE,/9VEOQvCnd8T8wILgyqjKgyhALw4.jpg,"[28, 80, 53]",324542,en,Sleepless,"Undercover Las Vegas police officer Vincent Downs, who has got a lot of enemies, is caught in a high stakes web of corrupt cops and the mob-controlled casino underground. When a heist goes wrong, a crew of homicidal gangsters gets T, Downs’ teenage son. In one sleepless night, he will have to rescue his son T (who they got), evade an internal affairs investigation and bring the kidnappers to justice.",26.515,/9WkUSY33MDPGmz0vtzbsfaxTHVa.jpg,1/12/2017,Sleepless,FALSE,5.9,973,tt2072233,32540674,30000000,31,5.4,"26,904","$25,621,766 "
1192,FALSE,/nGy0m3LGYeCpKA9fTS1cROZd4Tq.jpg,"[27, 9648]",11587,en,The Exorcist III,"Set fifteen years after the original film, The Exorcist III centers around the philosophical Lieutenant William F. Kinderman who is investigating a baffling series of murders around Georgetown that all contain the hallmarks of The Gemini, a deceased serial killer. It eventually leads him to a catatonic patient in a psychiatric hospital who has recently started to speak, claiming he is the The Gemini and detailing the murders, but bears a striking resemblance to Father Damien Karras.",29.252,/xww5RyKpDKjGPXnOVYhaZrqCVcL.jpg,8/17/1990,The Exorcist III,FALSE,6.2,406,tt0099528,0,0,,,,
1193,FALSE,/n2UXRCLkxtukYGXYYKEIGrm6zJn.jpg,"[27, 18, 9648, 36]",310131,en,The Witch,"In 1630s New England, William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness, exiled from their settlement when William defies the local church. When their newborn son vanishes and crops mysteriously fail, the family turns on one another.",31.458,/xMuUdeFX5RVlwQ1WTON1cqSSmIR.jpg,1/27/2015,The Witch,FALSE,6.8,4584,tt4263482,40423945,4000000,70,6.2,"33,992","$765,561 "
1194,FALSE,/r1zZddN8h5nRCNrxEOhom7C0HGS.jpg,"[27, 16]",432130,ja,青鬼 THE ANIMATION,"Based on the horror game Ao Oni by noprops.  Five members of the cultural anthropology club at an old western-style school are trying to come up with ideas for their presentation at the school's culture festival, when they find a collection of folk tales gathered by a student in their club 40 years ago. They realize that the mysterious Bellflower Oni that appears in the folk tales may be the basis for the popular free game Ao Oni, and decide to make that their theme. They manage to make contact with the author of the Ao Oni game, but he dies mysteriously soon afterward. The club members become suspicious at the author's death and began to investigate on their own, but encounter a secret they never should have touched: a secret underground prison in the school.  For some reason all the fire doors at the school are locked, and they are trapped in the school. The sound of the strange footsteps they hear soon turn to their screams...A new tragedy of the Ao Oni is about to begin.",27.94,/foxtnszGOgV26wWcYuaF1TPCLnI.jpg,2/11/2017,Ao Oni The Animation,FALSE,4.2,6,tt6531060,0,0,58,5.6,"34,870",N/A
1195,FALSE,/8ka8zkvk6sKtTkzENZb4na6S798.jpg,"[10751, 18, 35]",340270,en,The Healer,The film follows a man with an unwanted gift for healing who meets a teenager with cancer who helps him to find himself.,25.71,/48pwo2kF9ahZhG0WASGpnYJ21ar.jpg,2/17/2017,The Healer,FALSE,7.2,356,tt4356480,0,0,53,5.3,"1,798","$26,284 "
1196,FALSE,/wijltj1toRcicHlCn8Cpsp4yPXe.jpg,"[12, 16, 35, 10751]",127380,en,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,34.684,/3UVe8NL1E2ZdUZ9EDlKGJY5UzE.jpg,6/16/2016,Finding Dory,FALSE,7,9756,tt2277860,1028570889,200000000,58,6.3,"21,983",N/A
1197,FALSE,/kttkW0qMv4quwRH5a59gQMFrpl2.jpg,[35],4258,en,Scary Movie 5,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",31.897,/2uXj7DCoSknaUzIHJ3F460Z7t24.jpg,4/11/2013,Scary Movie 5,FALSE,4.8,2045,tt0795461,78378744,20000000,63,6.1,"1,580","$5,802,208 "
1198,FALSE,/hzL2P0tcU62A6JHPhprI8ZyBI73.jpg,"[27, 53]",599975,en,Countdown,"A young nurse downloads an app that tells her she only has three days to live. With time ticking away and a mysterious figure haunting her, she must find a way to save her life before time runs out.",29.426,/qCDPKUMX5xrxxQY8XhGVCKO3fks.jpg,10/24/2019,Countdown,FALSE,6.4,1199,tt10039344,48021766,6500000,51,5.8,"18,282",N/A
1199,FALSE,,"[28, 12, 14]",695727,ja,One Punch Man,"Live-action feature adaptation of the well-known manga ""One Punch Man"".",27.047,/7a295ezYFYw8fSYSBAFUex0romb.jpg,,One Punch Man,FALSE,10,2,tt12186586,0,0,90,8.7,"1,030,578","$46,836,214 "
1200,FALSE,/3COGA0uAc18Ry8HWwWM3kZQsqyz.jpg,"[27, 53]",167032,en,Curse of Chucky,"After the passing of her mother, a young woman in a wheelchair since birth, is forced to deal with her sister, brother-in-law, niece and their nanny as they say their goodbyes to mother. When people start turning up dead, Nica discovers the culprit might be a strange doll she received a few days earlier.",29.188,/x9DzkDWp8O82Wzxk6otuD9bce9a.jpg,10/4/2013,Curse of Chucky,FALSE,5.8,1013,tt2230358,0,5000000,83,6.5,"188,760","$42,100,625 "
1201,FALSE,/vUPS0GDkfWMGD34niNFtkBBezOY.jpg,"[12, 16, 28]",239523,ja,劇場版 HUNTER×HUNTER -The LAST MISSION-,"The strongest Hunters that once existed in the Hunters Association were split into ""light"" and ""dark"", and each walked down their respective paths. The ""dark"" side begins moving in order to massacre all Hunters! What actions will Gon take when the many crimes of Netero and the Hunters Association are unveiled...?!",28.703,/qfjGtlrMynBlkcLgNeziDTmm1M4.jpg,12/27/2013,Hunter x Hunter: The Last Mission,FALSE,6.5,74,tt3198698,0,0,46,6.8,"312,886","$173,585,516 "
1202,FALSE,/zxoPzzBGimgXha8YjvmahUedz4j.jpg,"[18, 35]",450806,en,All Saints,"ALL SAINTS is based on the inspiring true story of salesman-turned-pastor Michael Spurlock (John Corbett), the tiny church he was ordered to shut down, and a group of refugees from Southeast Asia. Together, they risked everything to plant seeds for a future that might just save them all.",25.97,/sIE5BafMU0gPYOqBSiYzTxmHqGM.jpg,8/25/2017,All Saints,FALSE,6.1,41,tt4663548,0,0,52,7.2,"7,633",N/A
1203,FALSE,/3tvwsRSIDgwJuaGdh67XZ942UMy.jpg,"[27, 53]",16871,en,Drag Me to Hell,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",35.371,/fdyejM5Zd6dsa0YyWa02ZAKwQzK.jpg,3/15/2009,Drag Me to Hell,FALSE,6.3,2530,tt1127180,90810892,30000000,60,7.3,"200,337","$91,077,276 "
1204,FALSE,/1BgWRWjZtD6zyJfzlfDx3NHaECQ.jpg,"[27, 53]",93856,en,Chernobyl Diaries,"A group of six tourists looking to go off the beaten path, hire an 'extreme tour guide' who, ignoring warnings, takes them into the city of Pripyat, the former home to the workers of the Chernobyl nuclear reactor, but now a deserted town since the disaster more than 25 years earlier. After a brief exploration of the abandoned city, the group members find themselves stranded, only to discover that they are not alone.",32.672,/tGYMaxD7tQtHbDpy03WkamHh0Rd.jpg,5/24/2012,Chernobyl Diaries,FALSE,5.2,1152,tt1991245,18112929,0,33,5,"17,023","$85,886,987 "
